height_cm,weight_kg,weak_foot,skill_moves,work_rate,body_type,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_balance
184,75,3,3,8,22.152646502835537,77.0,74.0,67.0,71.0,50.0,78.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,72,4,4,3,22.22222222222222,76.0,70.0,74.0,79.0,27.0,51.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,82,3,3,4,25.029760996306585,80.0,72.0,66.0,69.0,46.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
191,91,2,1,4,24.94449165318933,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,75,3,2,4,22.395413419331717,62.0,33.0,58.0,54.0,74.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,75,3,2,4,22.152646502835537,72.0,56.0,70.0,67.0,72.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,77,3,2,4,22.498173849525198,55.0,39.0,50.0,52.0,75.0,75.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,76,2,1,4,21.7335354170837,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
193,91,3,2,1,24.43018604526296,42.0,36.0,46.0,44.0,75.0,79.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,84,2,2,5,23.766410140334994,29.0,50.0,47.0,37.0,73.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,80,3,1,4,24.151672503320853,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
192,82,3,2,4,22.24392361111111,50.0,45.0,43.0,46.0,77.0,72.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,81,4,3,4,25.5649539199596,60.0,78.0,65.0,69.0,29.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,80,3,2,4,22.877405702193368,53.0,42.0,53.0,58.0,75.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,81,3,2,5,24.453568409612362,61.0,33.0,47.0,46.0,76.0,72.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,80,3,1,4,22.877405702193368,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
186,85,3,2,4,24.56931437160365,69.0,43.0,63.0,58.0,74.0,76.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,78,3,2,4,23.54788069073783,51.0,49.0,49.0,44.0,78.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,84,3,1,4,23.766410140334994,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,76,3,2,4,23.198315069747565,55.0,46.0,49.0,48.0,75.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,73,3,3,8,21.798202394816204,68.0,68.0,72.0,74.0,66.0,72.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
190,80,2,1,4,22.1606648199446,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
169,67,2,3,7,23.458562375266975,83.0,45.0,70.0,72.0,73.0,61.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
168,68,3,3,7,24.092970521541954,77.0,70.0,69.0,80.0,46.0,62.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
193,83,4,1,4,22.28247738194314,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
179,74,3,2,5,23.095409007209515,75.0,49.0,59.0,60.0,75.0,80.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,70,4,3,4,22.857142857142858,75.0,71.0,72.0,76.0,71.0,76.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,82,1,3,7,25.029760996306585,76.0,59.0,75.0,75.0,72.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,80,3,1,4,22.634676324128566,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,86,3,3,4,24.59321112985787,64.0,77.0,64.0,72.0,35.0,66.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,80,3,2,4,25.24933720489837,50.0,58.0,75.0,66.0,67.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,80,3,1,4,22.877405702193368,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
190,82,3,2,1,22.714681440443215,67.0,46.0,64.0,49.0,76.0,80.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,65,3,2,5,21.224489795918366,71.0,59.0,69.0,69.0,73.0,79.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
194,79,2,1,4,20.990540971410354,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,72,3,2,4,22.724403484408533,75.0,49.0,67.0,73.0,73.0,72.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
190,89,3,2,2,24.653739612188367,34.0,40.0,40.0,34.0,78.0,72.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
186,83,4,3,7,23.991212856977683,52.0,71.0,61.0,72.0,31.0,72.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
171,63,3,3,4,21.545090797168363,76.0,59.0,73.0,74.0,66.0,75.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,81,3,3,3,24.724520008546747,76.0,74.0,71.0,76.0,33.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,79,2,3,4,23.08254200146092,63.0,60.0,75.0,72.0,70.0,74.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
172,67,3,2,8,22.647376960519203,70.0,66.0,76.0,74.0,70.0,75.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,87,4,2,4,24.615210502489816,50.0,77.0,56.0,62.0,37.0,80.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,71,2,2,8,22.408786769347305,75.0,55.0,75.0,68.0,74.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,76,3,2,1,23.456790123456788,81.0,39.0,51.0,58.0,74.0,80.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
192,84,2,2,1,22.786458333333336,44.0,32.0,51.0,40.0,78.0,78.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,74,4,3,7,24.163265306122447,75.0,76.0,71.0,76.0,29.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,66,4,3,4,21.306818181818183,65.0,68.0,76.0,75.0,28.0,50.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,76,3,3,4,24.535123966942148,77.0,73.0,70.0,76.0,49.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,69,3,2,7,21.296296296296294,76.0,56.0,71.0,75.0,74.0,76.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,70,3,3,4,22.093170054286073,56.0,68.0,81.0,68.0,45.0,60.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,74,3,4,3,23.889462809917354,84.0,78.0,72.0,74.0,30.0,65.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,80,3,2,5,23.888440980620498,62.0,55.0,69.0,63.0,75.0,75.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,71,3,2,4,23.183673469387756,73.0,57.0,58.0,55.0,76.0,75.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,77,3,4,3,24.302487059714682,75.0,72.0,71.0,76.0,34.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,76,3,2,5,22.448015122873343,70.0,52.0,61.0,58.0,78.0,76.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,80,3,3,4,24.691358024691358,69.0,71.0,64.0,74.0,37.0,79.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
192,85,3,2,5,23.057725694444446,33.0,46.0,52.0,48.0,73.0,82.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
191,82,2,1,4,22.47745401715962,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,78,2,3,5,22.79035792549306,68.0,64.0,70.0,76.0,60.0,75.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,69,3,4,4,22.275309917355372,67.0,66.0,76.0,82.0,33.0,56.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,76,3,2,5,22.944088878154812,71.0,48.0,61.0,54.0,74.0,79.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,82,3,1,4,25.029760996306585,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,84,3,1,4,24.021275987303035,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
189,78,4,3,4,21.83589485176787,68.0,74.0,70.0,76.0,29.0,75.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,80,3,3,4,24.151672503320853,78.0,69.0,72.0,74.0,47.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
179,72,4,3,4,22.47120876377142,67.0,72.0,75.0,77.0,56.0,61.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,76,2,3,5,22.205989773557338,68.0,63.0,70.0,70.0,75.0,74.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,82,3,1,4,24.22022684310019,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,87,3,1,4,24.879178701135288,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,70,3,3,7,22.857142857142858,71.0,67.0,74.0,77.0,64.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
168,64,3,3,7,22.67573696145125,74.0,68.0,74.0,77.0,55.0,66.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,74,2,3,3,24.163265306122447,65.0,78.0,78.0,74.0,52.0,59.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,72,3,2,5,23.510204081632654,67.0,60.0,76.0,75.0,63.0,72.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
193,90,3,2,5,24.161722462347985,51.0,42.0,37.0,44.0,77.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,88,3,2,4,26.27728507868255,64.0,36.0,52.0,49.0,75.0,76.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
170,70,3,3,4,24.221453287197235,73.0,70.0,75.0,74.0,65.0,60.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,81,3,2,2,23.163373273470786,66.0,33.0,43.0,44.0,77.0,75.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,86,3,1,4,24.332277048438208,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,73,3,2,4,20.875632703251448,74.0,36.0,53.0,46.0,75.0,80.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
172,76,4,3,7,25.689561925365066,72.0,75.0,74.0,77.0,42.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
172,72,2,4,7,24.337479718766904,89.0,64.0,71.0,80.0,70.0,74.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,85,3,4,4,26.82742078020452,70.0,70.0,71.0,76.0,65.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,77,3,2,4,21.785875961973744,51.0,63.0,74.0,63.0,71.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,77,3,3,4,23.76543209876543,66.0,66.0,70.0,69.0,67.0,78.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,73,3,2,4,21.561909262759922,69.0,58.0,69.0,67.0,75.0,74.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,70,4,2,4,22.093170054286073,67.0,61.0,74.0,72.0,69.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,82,3,2,7,26.47210743801653,56.0,74.0,72.0,71.0,70.0,80.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,82,3,3,3,23.959094229364496,59.0,74.0,53.0,64.0,39.0,81.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,62,3,2,5,20.244897959183675,74.0,53.0,74.0,77.0,68.0,61.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,82,3,1,4,23.959094229364496,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
177,72,3,2,4,22.981901752370007,65.0,52.0,75.0,72.0,71.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,80,3,2,5,23.37472607742878,76.0,52.0,67.0,69.0,74.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,72,3,2,4,23.243801652892564,77.0,62.0,72.0,74.0,74.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,78,2,2,7,22.068809416025353,65.0,70.0,66.0,71.0,72.0,79.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
190,84,3,1,4,23.26869806094183,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,66,3,4,4,21.551020408163264,81.0,69.0,69.0,81.0,30.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
170,65,3,4,7,22.49134948096886,80.0,72.0,71.0,77.0,34.0,62.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
179,76,3,2,5,23.719609250647608,74.0,57.0,59.0,66.0,74.0,74.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
177,69,3,3,4,22.024322512687924,85.0,61.0,72.0,75.0,70.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,80,3,3,4,23.629489603024574,68.0,73.0,69.0,72.0,46.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,82,3,2,2,23.449340844748203,64.0,48.0,46.0,45.0,77.0,75.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,74,4,2,4,22.096807907073963,77.0,59.0,59.0,55.0,78.0,74.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,83,2,4,4,23.735308416025617,68.0,70.0,56.0,69.0,32.0,79.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
165,64,3,3,6,23.507805325987146,83.0,65.0,75.0,80.0,30.0,64.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,81,4,3,3,25.5649539199596,78.0,75.0,69.0,76.0,31.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
186,70,2,3,6,20.23355301190889,72.0,74.0,61.0,72.0,29.0,74.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,75,2,3,4,22.395413419331717,51.0,66.0,76.0,76.0,27.0,55.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
190,80,3,2,4,22.1606648199446,36.0,43.0,53.0,43.0,75.0,75.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
171,70,4,4,7,23.938989774631512,82.0,67.0,69.0,83.0,33.0,53.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,72,3,3,6,21.736505252988767,79.0,70.0,67.0,77.0,29.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
186,84,3,3,6,24.280263614290668,53.0,78.0,67.0,69.0,31.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
195,88,3,1,4,23.14266929651545,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,74,2,1,4,22.839506172839506,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,76,2,2,2,22.205989773557338,68.0,52.0,60.0,51.0,75.0,79.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,75,4,3,4,23.671253629592222,70.0,64.0,74.0,70.0,70.0,74.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,76,3,2,4,24.535123966942148,58.0,69.0,77.0,72.0,62.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,78,3,3,5,23.54788069073783,80.0,73.0,56.0,73.0,39.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,76,3,3,7,24.535123966942148,80.0,73.0,40.0,65.0,31.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,77,2,2,4,22.743383742911153,75.0,45.0,50.0,51.0,75.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,72,5,3,4,23.243801652892564,72.0,64.0,75.0,75.0,63.0,62.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
173,70,3,4,6,23.38868655818771,80.0,77.0,70.0,75.0,45.0,60.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
189,79,3,3,4,22.11584222166233,80.0,64.0,70.0,75.0,66.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,78,3,2,4,23.808797045267237,72.0,54.0,61.0,69.0,70.0,85.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,79,4,4,3,22.59143813091595,86.0,59.0,69.0,81.0,29.0,60.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
172,71,4,3,4,23.99945916711736,74.0,72.0,73.0,75.0,63.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,75,3,2,4,21.913805697589478,69.0,57.0,73.0,71.0,71.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,75,2,2,7,21.22000905387053,72.0,37.0,60.0,65.0,75.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,72,3,2,4,22.724403484408533,83.0,69.0,66.0,74.0,73.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
191,79,4,2,4,21.655108138483047,74.0,74.0,62.0,69.0,34.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,78,4,2,4,22.79035792549306,73.0,38.0,54.0,60.0,72.0,76.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,70,3,3,7,21.132713440405748,72.0,62.0,75.0,74.0,64.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,71,3,2,7,20.088275237664103,66.0,55.0,73.0,70.0,65.0,76.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
179,78,3,3,4,24.343809494085704,64.0,62.0,73.0,74.0,63.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
174,65,4,3,4,21.469150482230148,70.0,62.0,73.0,75.0,45.0,57.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
192,83,4,1,4,22.51519097222222,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
191,86,3,2,5,23.573915188728378,66.0,58.0,66.0,57.0,72.0,80.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,80,3,2,5,23.888440980620498,81.0,40.0,45.0,49.0,70.0,83.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,73,4,3,7,21.798202394816204,85.0,53.0,65.0,75.0,70.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,79,4,4,6,24.933720489837143,88.0,73.0,63.0,84.0,27.0,61.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
193,80,5,3,8,21.47708663319821,67.0,67.0,74.0,71.0,32.0,65.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,69,3,3,6,21.777553339224845,82.0,63.0,71.0,79.0,24.0,48.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
190,80,3,2,4,22.1606648199446,73.0,37.0,48.0,58.0,76.0,72.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,78,3,2,4,24.61810377477591,66.0,67.0,70.0,72.0,72.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,79,4,3,3,24.382716049382715,75.0,77.0,72.0,76.0,49.0,75.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
186,82,3,3,7,23.702162099664697,76.0,72.0,62.0,74.0,38.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
195,90,3,2,4,23.668639053254438,70.0,40.0,64.0,55.0,75.0,72.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
173,69,3,3,7,23.054562464499313,86.0,71.0,64.0,76.0,26.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,70,3,4,4,22.857142857142858,74.0,60.0,73.0,74.0,67.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,72,4,2,4,22.22222222222222,79.0,71.0,69.0,75.0,43.0,65.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
192,86,2,3,6,23.328993055555557,74.0,66.0,64.0,78.0,32.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
186,77,3,3,7,22.25690831309978,77.0,50.0,66.0,74.0,68.0,78.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,78,2,3,7,23.03875236294896,81.0,73.0,66.0,69.0,30.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
173,75,3,4,7,25.05930702662969,87.0,66.0,67.0,77.0,27.0,50.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
189,79,3,2,5,22.11584222166233,71.0,39.0,63.0,63.0,74.0,74.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
172,67,5,4,3,22.647376960519203,76.0,58.0,72.0,81.0,25.0,44.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
179,72,2,3,5,22.47120876377142,87.0,62.0,61.0,82.0,56.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,75,3,3,4,23.148148148148145,89.0,63.0,62.0,78.0,26.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
173,67,3,5,3,22.386314277122523,82.0,65.0,64.0,82.0,28.0,44.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,75,3,3,8,23.671253629592222,77.0,66.0,72.0,73.0,53.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,85,3,2,5,25.381468541909282,81.0,47.0,60.0,64.0,73.0,83.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,70,3,4,6,22.093170054286073,87.0,66.0,68.0,77.0,32.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,76,2,2,5,23.456790123456788,68.0,65.0,72.0,72.0,71.0,80.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
196,92,2,1,4,23.94835485214494,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,69,3,2,7,21.777553339224845,81.0,49.0,67.0,68.0,73.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
168,59,4,4,7,20.904195011337873,90.0,64.0,69.0,77.0,33.0,53.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
196,93,3,1,4,24.20866305705956,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
189,87,3,2,4,24.355421180818006,67.0,53.0,62.0,55.0,70.0,80.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
170,68,3,5,4,23.529411764705884,91.0,64.0,69.0,80.0,29.0,48.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,84,4,1,4,25.359256128486894,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
170,73,3,3,4,25.25951557093426,70.0,56.0,68.0,74.0,66.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,73,4,3,7,21.798202394816204,90.0,64.0,66.0,73.0,62.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,75,3,2,7,21.913805697589478,78.0,48.0,64.0,74.0,72.0,72.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,67,2,2,4,20.679012345679013,78.0,72.0,72.0,74.0,36.0,52.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
166,71,3,4,7,25.76571345623458,90.0,61.0,65.0,80.0,32.0,58.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,76,3,2,8,23.198315069747565,81.0,49.0,68.0,71.0,73.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
189,82,3,2,4,22.955684331345708,64.0,40.0,52.0,67.0,73.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,76,3,4,4,21.50294250792214,80.0,57.0,70.0,74.0,40.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
171,76,3,3,5,25.990903183885642,69.0,45.0,68.0,73.0,71.0,78.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
186,82,5,2,4,23.702162099664697,76.0,72.0,51.0,69.0,29.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
177,69,4,3,3,22.024322512687924,77.0,65.0,69.0,75.0,41.0,60.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
172,71,3,3,3,23.99945916711736,90.0,69.0,67.0,77.0,32.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,76,3,2,4,22.448015122873343,72.0,57.0,67.0,65.0,72.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,82,4,4,3,24.48565200513601,79.0,68.0,71.0,75.0,33.0,74.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,78,3,3,7,23.808797045267237,75.0,50.0,72.0,73.0,71.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,76,4,3,4,22.448015122873343,61.0,67.0,76.0,77.0,52.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,76,3,3,7,21.7335354170837,80.0,61.0,69.0,71.0,65.0,76.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,80,4,3,7,24.691358024691358,85.0,70.0,71.0,74.0,45.0,65.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,76,3,2,7,21.50294250792214,78.0,75.0,55.0,71.0,36.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,80,3,3,4,24.151672503320853,78.0,73.0,70.0,76.0,29.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,73,4,2,7,22.530864197530864,82.0,75.0,60.0,71.0,31.0,60.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,80,3,3,7,23.888440980620498,71.0,71.0,61.0,70.0,34.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
179,71,3,3,3,22.15910864205237,77.0,72.0,63.0,77.0,28.0,62.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,76,3,3,7,22.448015122873343,92.0,70.0,59.0,75.0,30.0,72.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
199,98,3,2,4,24.74684982702457,40.0,44.0,53.0,38.0,74.0,80.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,74,3,2,4,22.839506172839506,90.0,73.0,52.0,74.0,29.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,74,5,2,7,23.889462809917354,77.0,46.0,70.0,74.0,71.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
